biomarker_id	biomarker	assessed_biomarker_entity	assessed_biomarker_entity_id	assessed_entity_type	condition	condition_id	exposure_agent	exposure_agent_id	best_biomarker_role	specimen	specimen_id	loinc_code	evidence_source	evidence	tag	vocab_pattern	biomarker_controlled_vocab	component_group	flags
AN6592-1	increased PDHB level	Pyruvate dehydrogenase E1 component subunit beta, mitochondrial	UPKB:P11177	protein	lung cancer	DOID:1324			predictive	blood	UBERON:0000178		PubMed:30532555	The PDHB module, which was involved in carbohydrate metabolism. The PDHB module interacted with the RSRC1 module, which was associated with protein biosynthesis, growth, and migration. These biomarkers can accurately predict NSCLC. In-depth biological network analysis suggested that there were four modules and three intermodule hubs that may trigger NSCLC	assessed_biomarker_entity;best_biomarker_role;biomarker;condition;specimen	change_type:increased;aspect_type:level	Increased level of protein PDHB/UPKB:P11177	202504	
AN6593-1	increased RSRC1 level	RSRC1	NCBI:51319	gene	lung cancer	DOID:1324			monitoring	blood	UBERON:0000178		PubMed:30532555	At the top middle was the RSRC1 module, which included RSRC1 and FLOT1. Within this module, eight genes (RPS11, RPS14, RPS15, RPS26, RPS28, RPS3, RPS3A, and RPS9) that RSRC1 interacted with were ribosomal protein genes. Ribosome is important for protein biosynthesis, and there have been several reports that downregulation of ribosomal protein can inhibit or attenuate NSCLC growth and migration.	assessed_biomarker_entity;best_biomarker_role;biomarker;condition;specimen	change_type:increased;aspect_type:level	Increased level of gene RSRC1/NCBI:51319	202505	
AN6594-1	increased methylation IN PITX2	PITX2	NCBI:5308	gene	prostate cancer	DOID:10283			predictive	prostate gland	UBERON:0002367		PubMed:25402584	However, after FDR adjustment at 5% was applied, only methylation of PITX2 remained significant (p = 0.005) for predicting PCa related death and is interpreted as the following: for each 10% increase in methylation of PITX2, the risk of PCa-related death increased by a factor of 1.56.	assessed_biomarker_entity;best_biomarker_role;biomarker;condition;specimen	change_type:increased;mod_type:methylation	Increased methylation of gene PITX2/NCBI:5308	202506	
AN6595-1	increased CXCR4 level	C-X-C chemokine receptor type 4	UPKB:P61073	protein	skin cancer	DOID:4159			prognostic	skin epidermis	UBERON:0001003		PubMed:15756007	The CXCR4 expression on tumor cells was correlated with an unfavorable prognosis with a median disease-free and overall survival of 22 and 35 months, respectively. The hazard ratios of relapse and death, compared with patients with CXCR4-negative tumors, were 2.5 (95% confidence interval, 1.2-6.1) and 3.1 (95% confidence interval, 1.1-7.2), respectively. This article provides the first evidence that CXCR4 expression could be an independent and powerful prognostic marker in primary cutaneous malignant melanomas.	assessed_biomarker_entity;best_biomarker_role;biomarker;condition;specimen	change_type:increased;aspect_type:level	Increased level of protein CXCR4/UPKB:P61073	202507	
AN6372-3	increased IL8 level	Interleukin-8	UPKB:P10145	protein	skin cancer	DOID:4159			prognostic	blood	UBERON:0000178	33211-4	PubMed:21673904	We have shown that, after the elimination of serum interference, IL-8 and cathepsin B were significantly elevated in melanoma.	assessed_biomarker_entity;best_biomarker_role;biomarker;condition;specimen	change_type:increased;aspect_type:level	Increased level of protein CXCL8/UPKB:P10145	202508	
AN6596-1	increased CTSB level	Cathepsin B	UPKB:P07858	protein	skin cancer	DOID:4159			prognostic	blood	UBERON:0000178		PubMed:21673904	Indeed, significantly elevated levels of Cathepsin B (as determined by unpaired t test) were observed in melanoma patients. However, Cathepsin B levels were also elevated in breast cancer patients, indicating that cathepsin B is not unique to melanoma but may be associated with general tumor progression. Cathepsin B levels were also independent of age and stages of melanoma. In our study, serum cathepsin B levels were elevated in both melanoma and breast cancer patients. Based on these data, it is suggested that cathepsin B might be relevant to the development of a broad range of tumor, possibly contributing to the tumor cell migration and metastasis due to its protease function.	assessed_biomarker_entity;best_biomarker_role;biomarker;condition;specimen	change_type:increased;aspect_type:level	Increased level of protein CTSB/UPKB:P07858	202509	
AN6597-1	increased LPHN3 level	ADGRL3	NCBI:23284	gene	prostate cancer	DOID:10283			diagnostic	prostate gland	UBERON:0002367		PubMed:29861410	The dominant Th cytokines across all breast cancer samples were IFN-γ and IL-2. Th2 cytokines (IL-4, IL-5, IL-13) were expressed at low levels and not associated with any breast cancer subtype.	assessed_biomarker_entity;best_biomarker_role;biomarker;condition;specimen	change_type:increased;aspect_type:level	Increased level of gene ADGRL3/NCBI:23284	202510	
AN6598-1	increased FABP5 level	FABP5	NCBI:2171	gene	prostate cancer	DOID:10283			diagnostic	prostate gland	UBERON:0002367		PubMed:29861410	The dominant Th cytokines across all breast cancer samples were IFN-γ and IL-2. Th2 cytokines (IL-4, IL-5, IL-13) were expressed at low levels and not associated with any breast cancer subtype.	assessed_biomarker_entity;best_biomarker_role;biomarker;condition;specimen	change_type:increased;aspect_type:level	Increased level of gene FABP5/NCBI:2171	202511	
AN6599-1	increased C1QTNF3 level	C1QTNF3	NCBI:114899	gene	prostate cancer	DOID:10283			diagnostic	prostate gland	UBERON:0002367		PubMed:29861410	We were able to draw the conclusion that C1QTNF3 was significantly overexpressed in prostate tumor tissues.	assessed_biomarker_entity;best_biomarker_role;biomarker;condition;specimen	change_type:increased;aspect_type:level	Increased level of gene C1QTNF3/NCBI:114899	202512	
AN6600-1	decreased EIF2B5 level	EIF2B5	NCBI:8893	gene	ovarian cancer	DOID:2394			predictive	ovary	UBERON:0000992		PubMed:32000373	Low EIF2B5 expression was found in ovarian cancer tissues and correlated with survival status. Survival analysis showed that ovarian cancer patients with low EIF2B5 expression had a short OS. Low EIF2B5 expression predicts poor prognosis in ovarian cancer.	assessed_biomarker_entity;best_biomarker_role;biomarker;condition;specimen	change_type:decreased;aspect_type:level	Decreased level of gene EIF2B5/NCBI:8893	202513	
AN6601-1	decreased CLDN4 level	Claudin-4	UPKB:O14493	protein	ovarian cancer	DOID:2394			prognostic	ovary	UBERON:0000992	81691-8	PubMed:31570444	Low MLH1 expression was significantly associated with increased progression-free and overall survival, and a normalisation of CA125 levels after chemotherapy. Additionally, low claudin-4 expression was more frequently found among the group with low MLH1 expression.	assessed_biomarker_entity;best_biomarker_role;biomarker;condition;specimen	change_type:decreased;aspect_type:level	Decreased level of protein CLDN4/UPKB:O14493	202514	
AN6602-1	decreased MLH1 level	DNA mismatch repair protein Mlh1	UPKB:P40692	protein	ovarian cancer	DOID:2394			prognostic	ovary	UBERON:0000992	81691-8	PubMed:31570444	Low MLH1 expression was associated with improved prognosis and is a possible predictor of the chemosensitivity of ovarian cancer.	assessed_biomarker_entity;best_biomarker_role;biomarker;condition;specimen	change_type:decreased;aspect_type:level	Decreased level of protein MLH1/UPKB:P40692	202515	
AN6603-1	increased HAPLN3 Promoter Hypermethylation	HAPLN3	NCBI:145864	gene	prostate cancer	DOID:10283			prognostic	prostate gland	UBERON:0002367		PubMed:29465788	Moreover, as proof of principle, we successfully detected highly PC-specific hypermethylated circulating tumor DNA (ctDNA) for ST6GALNAC3, ZNF660, HAPLN3, and CCDC181 in liquid biopsies (serum) from 27 patients with PC vs. 10 patients with BPH, using droplet digital methylation-specific PCR analysis. Finally, we generated a three-gene (ST6GALNAC3/CCDC181/HAPLN3) ctDNA hypermethylation model, which detected PC with 100% specificity and 67% sensitivity.	assessed_biomarker_entity;best_biomarker_role;biomarker;condition;specimen	change_type:increased;mod_type:methylation	Increased methylation of gene HAPLN3/NCBI:145864	202516	
AN6604-1	increased CCDC181 Promoter Hypermethylation	CCDC181	NCBI:57821	gene	prostate cancer	DOID:10283			prognostic	prostate gland	UBERON:0002367		PubMed:29465788	Moreover, as proof of principle, we successfully detected highly PC-specific hypermethylated circulating tumor DNA (ctDNA) for ST6GALNAC3, ZNF660, HAPLN3, and CCDC181 in liquid biopsies (serum) from 27 patients with PC vs. 10 patients with BPH, using droplet digital methylation-specific PCR analysis. Finally, we generated a three-gene (ST6GALNAC3/CCDC181/HAPLN3) ctDNA hypermethylation model, which detected PC with 100% specificity and 67% sensitivity.	assessed_biomarker_entity;best_biomarker_role;biomarker;condition;specimen	change_type:increased;mod_type:methylation	Increased methylation of gene CCDC181/NCBI:57821	202517	
AN6605-1	decreased ZNF660 level	ZNF660	NCBI:285349	gene	prostate cancer	DOID:10283			prognostic	prostate gland	UBERON:0002367		PubMed:29465788	We furthermore identify ZNF660 hypermethylation as associated with increased risk of BCR, as well as with reduced OS and reduced CSS, thus showing promising prognostic potential. ZNF660 hypermethylation was also significantly associated with poor overall and PC-specific survival in the RP.	assessed_biomarker_entity;best_biomarker_role;biomarker;condition;specimen	change_type:decreased;aspect_type:level	Decreased level of gene ZNF660/NCBI:285349	202518	
AN6606-1	decreased ST6GALNAC3 level	ST6GALNAC6	NCBI:30815	gene	prostate cancer	DOID:10283			diagnostic	prostate gland	UBERON:0002367		PubMed:29465788	ST6GALNAC3 and ZNF660 mRNA levels were significantly downregulated in PC compared to AN tissue samples (P < 0.0001; Fig. 1K,L). Furthermore, the mRNA expression level of each gene was moderately, but significantly, inversely correlated with the promoter methylation level (P < 0.001; Fig. 1M,N), collectively suggesting that aberrant promoter hypermethylation may contribute to downregulation of ST6GALNAC3 and ZNF660 in PC.	assessed_biomarker_entity;best_biomarker_role;biomarker;condition;specimen	change_type:decreased;aspect_type:level	Decreased level of gene ST6GALNAC6/NCBI:30815	202519	
AN6607-1	increased XPO6 level	XPO6	NCBI:23214	gene	prostate cancer	DOID:10283			prognostic	prostate gland	UBERON:0002367		PubMed:26709895	XPO6 expression was significantly higher in patients with elevated PSA levels (>20 ng/ml) prior to radical prostatectomy (P=0.02). Elevated XPO6 expression was also found in patients with higher combined Gleason score (>/=8) in both biopsy and radical prostatectomy specimens (P=1.34E-3, P=3.09E-3, respectively). Furthermore, a positive association was found for the elevated expression of XPO6 and lymph node metastasis occurrence (P=0.01), biochemical recurrence (P=1.57E-3), and distant metastasis occurrence (P=3.27E-4).	assessed_biomarker_entity;best_biomarker_role;biomarker;condition;specimen	change_type:increased;aspect_type:level	Increased level of gene XPO6/NCBI:23214	202520	
AN6608-1	decreased ZFP36 level	ZFP36	NCBI:7538	gene	prostate cancer	DOID:10283			prognostic	prostate gland	UBERON:0002367		PubMed:30420441	Lower levels of tristetraprolin in human prostate cancer prostatectomy tissue are associated with more aggressive prostate cancer and may serve as an actionable prognostic and predictive biomarker.	assessed_biomarker_entity;best_biomarker_role;biomarker;condition;specimen	change_type:decreased;aspect_type:level	Decreased level of gene ZFP36/NCBI:7538	202521	
AN6609-1	increased EZH2 level	Histone-lysine N-methyltransferase EZH2	UPKB:Q15910	protein	prostate cancer	DOID:10283			prognostic	prostate gland	UBERON:0002367	96964-2	PubMed:12374981	EZH2 protein are increased in metastatic prostate cancer; in addition, clinically localized prostate cancers that express higher concentrations of EZH2 show a poorer prognosis. Thus, dysregulated expression of EZH2 may be involved in the progression of prostate cancer, as well as being a marker that distinguishes indolent prostate cancer from those at risk of lethal Progression.	assessed_biomarker_entity;best_biomarker_role;biomarker;condition;specimen	change_type:increased;aspect_type:level	Increased level of protein EZH2/UPKB:Q15910	202522	
AN6610-1	increased FABP4 level	Fatty acid-binding protein, adipocyte	UPKB:P15090	protein	breast cancer	DOID:1612			risk	blood	UBERON:0000178		PubMed:30100196	Using clinical samples, we demonstrated that circulating A-FABP levels were significantly increased in obese patients with breast cancer in comparison with those without breast cancer. Collectively, these data suggest circulating A-FABP as a new link between obesity and breast cancer risk, thereby revealing A-FABP as a potential new therapeutic target for treatment of obesity-associated cancers.	assessed_biomarker_entity;best_biomarker_role;biomarker;condition;specimen	change_type:increased;aspect_type:level	Increased level of protein FABP4/UPKB:P15090	202523	
AN6611-1	increased ENG level	Endoglin	UPKB:P17813	protein	prostate cancer	DOID:10283			prognostic	urine	UBERON:0001088		PubMed:19004009	Elevations in post-DRE urinary endoglin suggest there may be value in further studying endoglin as a urinary biomarker of prostate cancer. Endoglin levels in both urine and serum may aid in prostate cancer detection and prognostication. In the present study, we show that endoglin is increased in urine collected after DRE from men with prostate cancer on biopsy compared to men without prostate cancer, and that post-DRE urinary endoglin levels are predictive of prostate cancer in a cohort of men at increased risk by PSA and DRE criteria.	assessed_biomarker_entity;best_biomarker_role;biomarker;condition;specimen	change_type:increased;aspect_type:level	Increased level of protein ENG/UPKB:P17813	202524	
AN6612-1	increased AMACR level	Alpha-methylacyl-CoA racemase	UPKB:Q9UHK6	protein	prostate cancer	DOID:10283			risk	urine	UBERON:0001088		PubMed:15371879	AMACR was detected in the urine in 18 of 26 patients (69%). AMACR was detected in all 12 patients with biopsy confirmed adenocarcinoma of the prostate (100 sensitivity, 95% CI 75 to 100), in 5 of 12 with no evidence of cancer on biopsy (58% specificity, 95% CI 29 to 78) and in 1 of 2 (50%, 95% CI 3 to 80) with atypia on biopsy. Overall AMACR detection was associated with cancer status by prostate biopsy in 21 of 26 patients (86%). A screening test based on urinary AMACR may develop into a useful adjunct to serum prostate specific antigen and digital rectal examination for identifying men at increased risk for harboring prostate cancer despite negative biopsy. Such a test has potential application for stratifying patients into low and high risk groups for surveillance vs repeat biopsy.	assessed_biomarker_entity;best_biomarker_role;biomarker;condition;specimen	change_type:increased;aspect_type:level	Increased level of protein AMACR/UPKB:Q9UHK6	202525	
AN6613-1	increased IMPDH2 level	Inosine-5'-monophosphate dehydrogenase 2	UPKB:P12268	protein	ovarian cancer	DOID:2394			prognostic	ovary	UBERON:0000992		PubMed:32305001	IMPDH2 is highly expressed in ovarian cancer and correlates with prognosis, which may serve as a potential prognostic biomarker.	assessed_biomarker_entity;best_biomarker_role;biomarker;condition;specimen	change_type:increased;aspect_type:level	Increased level of protein IMPDH2/UPKB:P12268	202526	
AN6614-1	increased MIR-106A-5P level	miRNA-106a-5p	MRB:MIMAT0000103	RNA	breast cancer	DOID:1612			diagnostic	blood	UBERON:0000178		PubMed:26276721	miR-106a-5p was found to be significantly (p < 0.05) upregulated in BC tissue samples compared to paired adjacent healthy tissue samples.	assessed_biomarker_entity;best_biomarker_role;biomarker;condition;specimen	change_type:increased;aspect_type:level	Increased level of RNA miRNA-106a-5p/MRB:MIMAT0000103	202527	
AN6615-1	decreased MIR-495 level	miRNA-495	MRB:MI0003135	RNA	breast cancer	DOID:1612			diagnostic	blood	UBERON:0000178		PubMed:26276721	Results showed differential pattern of expressions of these miRNAs in multiple cohorts, however in early stage breast cancer, miR-106a-5p and miR-454-3p were upregulated (p < 0.05), miR-195-5p and miR-495 were downregulated (p < 0.05) in PBMCs. In addition, these miRNAs were also significantly associated with cancer and ErbB signaling pathways. The present study delineated the importance of miR-195-5p and miR-495 miRNAs as prospective circulating surrogate molecular signatures for early detection of breast cancer.	assessed_biomarker_entity;best_biomarker_role;biomarker;condition;specimen	change_type:decreased;aspect_type:level	Decreased level of RNA miRNA-495/MRB:MI0003135	202528	
AN6616-1	increased MIR-454-3P level	miRNA-454-3p	MRB:MIMAT0003885	RNA	breast cancer	DOID:1612			diagnostic	blood	UBERON:0000178		PubMed:26276721	Results showed differential pattern of expressions of these miRNAs in multiple cohorts, however in early stage breast cancer, miR-106a-5p and miR-454-3p were upregulated (p < 0.05), miR-195-5p and miR-495 were downregulated (p < 0.05) in PBMCs. In addition, these miRNAs were also significantly associated with cancer and ErbB signaling pathways.	assessed_biomarker_entity;best_biomarker_role;biomarker;condition;specimen	change_type:increased;aspect_type:level	Increased level of RNA miRNA-454-3p/MRB:MIMAT0003885	202529	
AN6617-1	decreased MIR-195-5P level	miRNA-195-5p	MRB:MIMAT0000461	RNA	breast cancer	DOID:1612			diagnostic	blood	UBERON:0000178		PubMed:32259560	In early stage breast cancer, miR-106a-5p and miR-454-3p were upregulated (p < 0.05), miR-195-5p and miR-495 were downregulated (p < 0.05) in PBMCs. Results showed differential pattern of expressions of these miRNAs in multiple cohorts, however in early stage breast cancer, miR-106a-5p and miR-454-3p were upregulated (p < 0.05), miR-195-5p and miR-495 were downregulated (p < 0.05) in PBMCs. In addition, these miRNAs were also significantly associated with cancer and ErbB signaling pathways.	assessed_biomarker_entity;best_biomarker_role;biomarker;condition;specimen	change_type:decreased;aspect_type:level	Decreased level of RNA miRNA-195-5p/MRB:MIMAT0000461	202530	
